filename,hash,size,valid_opcodes_count,opcode_ratio,unique_opcodes,tia_accesses,riot_accesses,riot_timer_accesses,riot_io_accesses,branch_count,jump_count,composite_score
Starpath - Sweat! - The Decathalon Game.bin,e51c2338,16896,15333,0.9074928977272727,42,530,62,49,13,611,241,0.9768732244318181
Starpath - Sweat! - The Decathalon Game.bin,e51c2338,16896,15333,0.9074928977272727,42,530,62,49,13,611,241,0.9768732244318181
SP-DL.BIN,b2a6f316,8192,7140,0.87158203125,57,448,99,82,17,373,89,0.9678955078125
SP-DL.BIN,b2a6f316,8192,7140,0.87158203125,57,448,99,82,17,373,89,0.9678955078125
Starpath - Escape from the Mindmaster.bin,81f4f028,33792,29175,0.8633700284090909,91,757,111,83,28,1322,460,0.9658425071022727
Starpath - Escape from the Mindmaster.bin,81f4f028,33792,29175,0.8633700284090909,91,757,111,83,28,1322,460,0.9658425071022727
Xevious.bin,c6688781,8192,6871,0.8387451171875,110,180,55,41,14,287,131,0.959686279296875
Xevious.bin,c6688781,8192,6871,0.8387451171875,110,180,55,41,14,287,131,0.959686279296875
Starpath - Survival Island.bin,045035f9,25344,21127,0.8336095328282829,92,1001,226,168,58,1325,434,0.9584023832070707
Starpath - Survival Island.bin,045035f9,25344,21127,0.8336095328282829,92,1001,226,168,58,1325,434,0.9584023832070707
Super Baseball.bin,7adbcf78,16384,13586,0.8292236328125,90,358,109,90,19,859,325,0.957305908203125
Super Baseball.bin,7adbcf78,16384,13586,0.8292236328125,90,358,109,90,19,859,325,0.957305908203125
Starpath - Phaser Patrol.bin,7dcbfd2a,8448,6968,0.8248106060606061,114,237,58,56,2,580,132,0.9562026515151516
Starpath - Phaser Patrol.bin,7dcbfd2a,8448,6968,0.8248106060606061,114,237,58,56,2,580,132,0.9562026515151516
Starpath - Communist Mutants From Space.bin,2c8835ae,8448,6957,0.8235085227272727,105,286,78,43,35,541,179,0.9558771306818181
Starpath - Communist Mutants From Space.bin,2c8835ae,8448,6957,0.8235085227272727,105,286,78,43,35,541,179,0.9558771306818181
Starpath - Sword Of Saros.bin,528400fa,8448,6902,0.8169981060606061,102,272,152,83,69,595,194,0.9542495265151516
Starpath - Sword Of Saros.bin,528400fa,8448,6902,0.8169981060606061,102,272,152,83,69,595,194,0.9542495265151516
Ghostbusters II.bin,c2b5c50c,16384,13380,0.816650390625,104,492,117,99,18,790,217,0.95416259765625
Ghostbusters II.bin,c2b5c50c,16384,13380,0.816650390625,104,492,117,99,18,790,217,0.95416259765625
Cosmic Corridor.bin,f367e586,4096,3344,0.81640625,105,177,60,52,8,818,114,0.9541015625
Cosmic Corridor.bin,f367e586,4096,3344,0.81640625,105,177,60,52,8,818,114,0.9541015625
Starpath - Rabbit Transit.bin,fb4ca865,8448,6893,0.8159327651515151,106,489,72,46,26,414,180,0.9539831912878787
Starpath - Rabbit Transit.bin,fb4ca865,8448,6893,0.8159327651515151,106,489,72,46,26,414,180,0.9539831912878787
Starpath - Party Mix.bin,012b8e6e,25344,20647,0.8146701388888888,84,840,129,117,12,1207,270,0.9536675347222221
Starpath - Party Mix.bin,012b8e6e,25344,20647,0.8146701388888888,84,840,129,117,12,1207,270,0.9536675347222221
Sinistar.bin,ea38fcfc,8192,6670,0.814208984375,108,174,83,69,14,387,158,0.95355224609375
Sinistar.bin,ea38fcfc,8192,6670,0.814208984375,108,174,83,69,14,387,158,0.95355224609375
labyrinth.bin,925dda3c,8448,6874,0.8136837121212122,88,263,112,99,13,471,120,0.953420928030303
labyrinth.bin,925dda3c,8448,6874,0.8136837121212122,88,263,112,99,13,471,120,0.953420928030303
Acid Drop.bin,17ee23e5,16384,13248,0.80859375,91,1132,378,128,250,966,566,0.9521484375
Acid Drop.bin,17ee23e5,16384,13248,0.80859375,91,1132,378,128,250,966,566,0.9521484375
ElevatorAction.bin,71f8bacf,8192,6617,0.8077392578125,65,257,84,76,8,718,109,0.951934814453125
ElevatorAction.bin,71f8bacf,8192,6617,0.8077392578125,65,257,84,76,8,718,109,0.951934814453125
Spitfire Attack.bin,cef2287d,4096,3286,0.80224609375,98,218,82,59,23,464,109,0.9505615234375
Spitfire Attack.bin,cef2287d,4096,3286,0.80224609375,98,218,82,59,23,464,109,0.9505615234375
Freeway (2).bin,851cc1f3,4096,3282,0.80126953125,106,346,72,50,22,296,86,0.9503173828125
RealSports Soccer.bin,08f853e8,8192,6564,0.80126953125,101,232,125,121,4,425,219,0.9503173828125
Freeway (2).bin,851cc1f3,4096,3282,0.80126953125,106,346,72,50,22,296,86,0.9503173828125
RealSports Soccer.bin,08f853e8,8192,6564,0.80126953125,101,232,125,121,4,425,219,0.9503173828125
Motorodeo.bin,b1e2d5dc,16384,13113,0.80035400390625,104,556,242,196,46,967,527,0.9500885009765625
Motorodeo.bin,b1e2d5dc,16384,13113,0.80035400390625,104,556,242,196,46,967,527,0.9500885009765625
Starpath - Frogger (Official version by Sega).bin,c73ae5ba,8448,6761,0.8003077651515151,95,362,95,61,34,389,168,0.9500769412878787
Starpath - Frogger (Official version by Sega).bin,c73ae5ba,8448,6761,0.8003077651515151,95,362,95,61,34,389,168,0.9500769412878787
Super Futebol.bin,2447e17a,8192,6551,0.7996826171875,101,232,125,121,4,424,225,0.949920654296875
Super Futebol.bin,2447e17a,8192,6551,0.7996826171875,101,232,125,121,4,424,225,0.949920654296875
Vg_survi.bin,cf9069f9,4096,3275,0.799560546875,104,197,53,49,4,334,79,0.94989013671875
Vg_survi.bin,cf9069f9,4096,3275,0.799560546875,104,197,53,49,4,334,79,0.94989013671875
Flash Gordon.bin,8786c1e5,4096,3267,0.797607421875,110,231,64,51,13,364,54,0.94940185546875
Flashgrd.bin,8786c1e5,4096,3267,0.797607421875,110,231,64,51,13,364,54,0.94940185546875
SpaceAdventure_Zellers.BIN,8786c1e5,4096,3267,0.797607421875,110,231,64,51,13,364,54,0.94940185546875
Flash Gordon.bin,8786c1e5,4096,3267,0.797607421875,110,231,64,51,13,364,54,0.94940185546875
Flashgrd.bin,8786c1e5,4096,3267,0.797607421875,110,231,64,51,13,364,54,0.94940185546875
SpaceAdventure_Zellers.BIN,8786c1e5,4096,3267,0.797607421875,110,231,64,51,13,364,54,0.94940185546875
Starpath - Dragonstomper.bin,90ccf4f3,25344,20212,0.7975063131313131,109,467,210,174,36,1335,549,0.9493765782828283
Starpath - Dragonstomper.bin,90ccf4f3,25344,20212,0.7975063131313131,109,467,210,174,36,1335,549,0.9493765782828283
SpaceMaster X-7.bin,45040679,4096,3259,0.795654296875,103,200,55,47,8,339,60,0.94891357421875
SpaceMaster X-7.bin,45040679,4096,3259,0.795654296875,103,200,55,47,8,339,60,0.94891357421875
Pick 'n Pile.bin,da79aad1,16384,13022,0.7947998046875,89,787,129,129,0,975,697,0.948699951171875
Pick 'n Pile.bin,da79aad1,16384,13022,0.7947998046875,89,787,129,129,0,975,697,0.948699951171875
Bi! Bi! (PAL).bin,1278f74c,4096,3247,0.792724609375,107,155,85,77,8,358,125,0.94818115234375
Bi! Bi! (PAL).bin,1278f74c,4096,3247,0.792724609375,107,155,85,77,8,358,125,0.94818115234375
Space Tunnel (PAL).bin,8917f7c1,4096,3242,0.79150390625,103,202,67,58,9,797,93,0.9478759765625
Space Tunnel (PAL).bin,8917f7c1,4096,3242,0.79150390625,103,202,67,58,9,797,93,0.9478759765625
Road Runner.bin,2bd00bee,16384,12966,0.7913818359375,92,679,66,56,10,1133,317,0.947845458984375
Road Runner.bin,2bd00bee,16384,12966,0.7913818359375,92,679,66,56,10,1133,317,0.947845458984375
M.A.D..bin,393e41ca,4096,3238,0.79052734375,119,150,76,29,47,347,107,0.9476318359375
M.A.D..bin,393e41ca,4096,3238,0.79052734375,119,150,76,29,47,347,107,0.9476318359375
Street Racer - Speedway II (2).bin,6ff4156d,4096,3236,0.7900390625,103,196,224,184,40,392,66,0.947509765625
Street Racer - Speedway II (2).bin,6ff4156d,4096,3236,0.7900390625,103,196,224,184,40,392,66,0.947509765625
Millipede.bin,3c57748c,16384,12939,0.78973388671875,105,446,107,97,10,1325,393,0.9474334716796875
Millipede.bin,3c57748c,16384,12939,0.78973388671875,105,446,107,97,10,1325,393,0.9474334716796875
Time Pilot (1).bin,4e99ebd6,8192,6467,0.7894287109375,103,324,116,90,26,450,118,0.947357177734375
Time Pilot (1).bin,4e99ebd6,8192,6467,0.7894287109375,103,324,116,90,26,450,118,0.947357177734375
Popeye.bin,c7f13ef3,8192,6466,0.789306640625,113,274,108,87,21,607,186,0.94732666015625
Popeye.bin,c7f13ef3,8192,6466,0.789306640625,113,274,108,87,21,607,186,0.94732666015625
Tennis (2).bin,aca09ffe,4096,3224,0.787109375,115,216,58,38,20,404,66,0.94677734375
Tennis (2).bin,aca09ffe,4096,3224,0.787109375,115,216,58,38,20,404,66,0.94677734375
Dodge Em.bin,83bdc819,4096,3223,0.786865234375,103,184,90,72,18,431,201,0.94671630859375
Dodge Em.bin,83bdc819,4096,3223,0.786865234375,103,184,90,72,18,431,201,0.94671630859375
Raft Rider.bin,92a1a605,4096,3222,0.78662109375,75,257,53,37,16,278,65,0.9466552734375
Yar's Revenge (1).bin,c5930d0e,4096,3222,0.78662109375,103,213,94,21,73,436,100,0.9466552734375
Raft Rider.bin,92a1a605,4096,3222,0.78662109375,75,257,53,37,16,278,65,0.9466552734375
Yar's Revenge (1).bin,c5930d0e,4096,3222,0.78662109375,103,213,94,21,73,436,100,0.9466552734375
Sea Hunt.bin,5dccf215,4096,3221,0.786376953125,106,155,86,79,7,374,138,0.94659423828125
Sea Hunt.bin,5dccf215,4096,3221,0.786376953125,106,155,86,79,7,374,138,0.94659423828125
SCUDIV_P.BIN,19e761e5,4096,3220,0.7861328125,106,155,85,78,7,373,138,0.946533203125
SCUDIV_P.BIN,19e761e5,4096,3220,0.7861328125,106,155,85,78,7,373,138,0.946533203125
Guardian.bin,7ab2f190,4096,3217,0.785400390625,101,307,88,71,17,357,119,0.94635009765625
Guardian.bin,7ab2f190,4096,3217,0.785400390625,101,307,88,71,17,357,119,0.94635009765625
Code Breaker (2).bin,83f50fa0,4096,3216,0.78515625,111,170,220,164,56,356,76,0.9462890625
Revenge of the Beefsteak Tomatoes.bin,4f64d6d0,4096,3216,0.78515625,114,273,55,42,13,342,144,0.9462890625
Code Breaker (2).bin,83f50fa0,4096,3216,0.78515625,111,170,220,164,56,356,76,0.9462890625
Revenge of the Beefsteak Tomatoes.bin,4f64d6d0,4096,3216,0.78515625,114,273,55,42,13,342,144,0.9462890625
Task Force.bin,0c35806f,4096,3215,0.784912109375,111,162,65,64,1,311,120,0.94622802734375
Task Force.bin,0c35806f,4096,3215,0.784912109375,111,162,65,64,1,311,120,0.94622802734375
RealSports Baseball.bin,eb634650,8192,6429,0.7847900390625,103,296,171,155,16,766,237,0.946197509765625
RealSports Baseball.bin,eb634650,8192,6429,0.7847900390625,103,296,171,155,16,766,237,0.946197509765625
Asterix.bin,c5c7cc66,8192,6428,0.78466796875,81,172,128,73,55,455,339,0.9461669921875
Asterix.bin,c5c7cc66,8192,6428,0.78466796875,81,172,128,73,55,455,339,0.9461669921875
Donkey Kong.bin,36b20c42,4096,3213,0.784423828125,107,161,50,30,20,344,57,0.94610595703125
UnknownActivision2_NTSC.bin,700a7864,4096,3213,0.784423828125,106,247,105,72,33,413,100,0.94610595703125
Donkey Kong.bin,36b20c42,4096,3213,0.784423828125,107,161,50,30,20,344,57,0.94610595703125
UnknownActivision2_NTSC.bin,700a7864,4096,3213,0.784423828125,106,247,105,72,33,413,100,0.94610595703125
Ice Hockey.bin,a4c08c49,4096,3210,0.78369140625,105,209,60,47,13,403,76,0.9459228515625
Pete Rose Baseball.bin,09388bf3,16384,12840,0.78369140625,91,559,342,243,99,1179,304,0.9459228515625
Ice Hockey.bin,a4c08c49,4096,3210,0.78369140625,105,209,60,47,13,403,76,0.9459228515625
Pete Rose Baseball.bin,09388bf3,16384,12840,0.78369140625,91,559,342,243,99,1179,304,0.9459228515625
Philly Flasher.bin,ca54de69,4096,3207,0.782958984375,89,229,57,49,8,526,115,0.94573974609375
Philly Flasher.bin,ca54de69,4096,3207,0.782958984375,89,229,57,49,8,526,115,0.94573974609375
Obelix.bin,669840b0,8192,6410,0.782470703125,105,179,96,85,11,528,216,0.94561767578125
Obelix.bin,669840b0,8192,6410,0.782470703125,105,179,96,85,11,528,216,0.94561767578125
Frankenstein's Monster.bin,15dd21c2,4096,3204,0.7822265625,89,298,64,45,19,374,97,0.945556640625
King Kong.bin,0b1056f1,4096,3204,0.7822265625,91,151,56,50,6,383,119,0.945556640625
Frankenstein's Monster.bin,15dd21c2,4096,3204,0.7822265625,89,298,64,45,19,374,97,0.945556640625
King Kong.bin,0b1056f1,4096,3204,0.7822265625,91,151,56,50,6,383,119,0.945556640625
SaveMary_NTSC.bin,4d502d6f,16384,12811,0.78192138671875,80,371,247,237,10,794,305,0.9454803466796875
SaveMary_NTSC.bin,4d502d6f,16384,12811,0.78192138671875,80,371,247,237,10,794,305,0.9454803466796875
Cat Trax.bin,76f66ce3,4096,3202,0.78173828125,92,219,63,46,17,327,154,0.9454345703125
Catmouse.bin,76f66ce3,4096,3202,0.78173828125,92,219,63,46,17,327,154,0.9454345703125
Cat Trax.bin,76f66ce3,4096,3202,0.78173828125,92,219,63,46,17,327,154,0.9454345703125
Catmouse.bin,76f66ce3,4096,3202,0.78173828125,92,219,63,46,17,327,154,0.9454345703125
Pleiades.bin,8bbfd951,8192,6399,0.7811279296875,110,527,84,69,15,686,224,0.945281982421875
Vanguard.bin,c6556e08,8192,6399,0.7811279296875,94,332,101,58,43,983,188,0.945281982421875
Pleiades.bin,8bbfd951,8192,6399,0.7811279296875,110,527,84,69,15,686,224,0.945281982421875
Vanguard.bin,c6556e08,8192,6399,0.7811279296875,94,332,101,58,43,983,188,0.945281982421875
Sea Monster (PAL).bin,68489e60,4096,3197,0.780517578125,104,230,65,59,6,345,66,0.94512939453125
Sea Monster (PAL).bin,68489e60,4096,3197,0.780517578125,104,230,65,59,6,345,66,0.94512939453125
INV+.bin,9ea8ed9d,4096,3196,0.7802734375,107,218,72,59,13,267,77,0.945068359375
INV+.bin,9ea8ed9d,4096,3196,0.7802734375,107,218,72,59,13,267,77,0.945068359375
Ms. Pac-Man.bin,87e79cd4,8192,6391,0.7801513671875,98,284,70,45,25,695,147,0.945037841796875
UniversalProto.Bin,5f950a2d,8192,6391,0.7801513671875,107,432,62,54,8,639,188,0.945037841796875
Ms. Pac-Man.bin,87e79cd4,8192,6391,0.7801513671875,98,284,70,45,25,695,147,0.945037841796875
UniversalProto.Bin,5f950a2d,8192,6391,0.7801513671875,107,432,62,54,8,639,188,0.945037841796875
Solar Fox.bin,947317a8,8192,6385,0.7794189453125,81,340,177,177,0,541,295,0.944854736328125
Solar Fox.bin,947317a8,8192,6385,0.7794189453125,81,340,177,177,0,541,295,0.944854736328125
Rainbow Invaders NTSC.bin,cb96b0cf,4096,3192,0.779296875,108,199,59,59,0,376,110,0.94482421875
Spiderdroid.bin,8454ed97,4096,3192,0.779296875,104,288,76,74,2,332,121,0.94482421875
World End.bin,130c5742,4096,3192,0.779296875,95,184,50,49,1,283,143,0.94482421875
Rainbow Invaders NTSC.bin,cb96b0cf,4096,3192,0.779296875,108,199,59,59,0,376,110,0.94482421875
Spiderdroid.bin,8454ed97,4096,3192,0.779296875,104,288,76,74,2,332,121,0.94482421875
World End.bin,130c5742,4096,3192,0.779296875,95,184,50,49,1,283,143,0.94482421875
RealSports Volleyball.bin,aed0b7bd,4096,3191,0.779052734375,118,180,50,38,12,357,80,0.94476318359375
RealSports Volleyball.bin,aed0b7bd,4096,3191,0.779052734375,118,180,50,38,12,357,80,0.94476318359375
Star Strike.bin,79e5338d,4096,3189,0.778564453125,105,192,73,47,26,334,137,0.94464111328125
Star Strike.bin,79e5338d,4096,3189,0.778564453125,105,192,73,47,26,334,137,0.94464111328125
Towering Inferno.bin,0aa20806,4096,3188,0.7783203125,110,241,118,48,70,319,117,0.944580078125
Towering Inferno.bin,0aa20806,4096,3188,0.7783203125,110,241,118,48,70,319,117,0.944580078125
Amidar.bin,acb7750b,4096,3185,0.777587890625,104,288,76,74,2,331,120,0.94439697265625
Amidar.bin,acb7750b,4096,3185,0.777587890625,104,288,76,74,2,331,120,0.94439697265625
SwordQuest - Fireworld.bin,f9d51a4e,8192,6368,0.77734375,99,406,161,133,28,525,298,0.9443359375
SwordQuest - Fireworld.bin,f9d51a4e,8192,6368,0.77734375,99,406,161,133,28,525,298,0.9443359375
Video Reflex.bin,ee659ae5,4096,3182,0.77685546875,83,224,110,110,0,258,133,0.9442138671875
Video Reflex.bin,ee659ae5,4096,3182,0.77685546875,83,224,110,110,0,258,133,0.9442138671875
Dragon Defender.bin,6a882fb1,4096,3179,0.776123046875,104,185,80,63,17,380,106,0.94403076171875
Drgndfnd.bin,6a882fb1,4096,3179,0.776123046875,104,185,80,63,17,380,106,0.94403076171875
Dragon Defender.bin,6a882fb1,4096,3179,0.776123046875,104,185,80,63,17,380,106,0.94403076171875
Drgndfnd.bin,6a882fb1,4096,3179,0.776123046875,104,185,80,63,17,380,106,0.94403076171875
Fathom.bin,0b55399c,8192,6351,0.7752685546875,92,260,129,111,18,789,183,0.943817138671875
Fathom.bin,0b55399c,8192,6351,0.7752685546875,92,260,129,111,18,789,183,0.943817138671875
Klax.bin,eed9eaf1,16384,12691,0.77459716796875,87,620,243,242,1,1763,465,0.9436492919921875
Klax.bin,eed9eaf1,16384,12691,0.77459716796875,87,620,243,242,1,1763,465,0.9436492919921875
Stargate (1).bin,57fa2d09,16384,12687,0.77435302734375,100,348,140,124,16,1570,288,0.9435882568359375
Stargate (1).bin,57fa2d09,16384,12687,0.77435302734375,100,348,140,124,16,1570,288,0.9435882568359375
Challenge (Alt).bin,9905f9f4,8192,6340,0.77392578125,104,356,97,80,17,694,293,0.9434814453125
Challenge (Alt).bin,9905f9f4,8192,6340,0.77392578125,104,356,97,80,17,694,293,0.9434814453125
Time Warp.bin,332f01fd,4096,3164,0.7724609375,100,167,154,145,9,369,131,0.943115234375
Time Warp.bin,332f01fd,4096,3164,0.7724609375,100,167,154,145,9,369,131,0.943115234375
Sir Lancelot.bin,7ead257e,8192,6325,0.7720947265625,86,363,120,117,3,503,257,0.943023681640625
Taz.bin,4702d8d9,8192,6325,0.7720947265625,88,177,136,81,55,449,298,0.943023681640625
Sir Lancelot.bin,7ead257e,8192,6325,0.7720947265625,86,363,120,117,3,503,257,0.943023681640625
Taz.bin,4702d8d9,8192,6325,0.7720947265625,88,177,136,81,55,449,298,0.943023681640625
Tuby Bird.bin,e17699a5,4096,3228,0.7880859375,101,285,49,47,2,408,113,0.943021484375
Tuby Bird.bin,e17699a5,4096,3228,0.7880859375,101,285,49,47,2,408,113,0.943021484375
Fishing Derby (16k Version).bin,3c82e808,16384,12648,0.77197265625,109,1192,264,240,24,1336,232,0.9429931640625
Fishing Derby (16k Version).bin,3c82e808,16384,12648,0.77197265625,109,1192,264,240,24,1336,232,0.9429931640625
Bowling (4k version).bin,a28d872f,4096,3160,0.771484375,105,180,60,58,2,384,72,0.94287109375
Bowling (4k version).bin,a28d872f,4096,3160,0.771484375,105,180,60,58,2,384,72,0.94287109375
Lasrvoly.bin,48287a93,4096,3156,0.7705078125,117,167,62,42,20,416,83,0.942626953125
Weltraum Tunnel.bin,bce4c291,4096,3156,0.7705078125,117,167,62,42,20,416,84,0.942626953125
Lasrvoly.bin,48287a93,4096,3156,0.7705078125,117,167,62,42,20,416,83,0.942626953125
Weltraum Tunnel.bin,bce4c291,4096,3156,0.7705078125,117,167,62,42,20,416,84,0.942626953125
Rabbittr.bin,2e5b184d,8192,6311,0.7703857421875,112,524,69,47,22,458,285,0.942596435546875
Rabbittr.bin,2e5b184d,8192,6311,0.7703857421875,112,524,69,47,22,458,285,0.942596435546875
Immies and Aggies.bin,9b21d8fc,4096,3153,0.769775390625,97,211,76,69,7,343,76,0.94244384765625
Immies and Aggies.bin,9b21d8fc,4096,3153,0.769775390625,97,211,76,69,7,343,76,0.94244384765625
Defender 2 (16K version).bin,d1fc4cf6,16384,12607,0.76947021484375,100,348,140,124,16,1604,288,0.9423675537109375
Defender 2 (16K version).bin,d1fc4cf6,16384,12607,0.76947021484375,100,348,140,124,16,1604,288,0.9423675537109375
Defender 2.bin,3a771876,8192,6302,0.769287109375,100,174,70,62,8,802,144,0.94232177734375
Wizard of Wor.bin,7e8aa18b,4096,3151,0.769287109375,111,212,57,47,10,473,80,0.94232177734375
Defender 2.bin,3a771876,8192,6302,0.769287109375,100,174,70,62,8,802,144,0.94232177734375
Wizard of Wor.bin,7e8aa18b,4096,3151,0.769287109375,111,212,57,47,10,473,80,0.94232177734375
Pengo.bin,04014d56,8192,6300,0.76904296875,81,291,88,79,9,509,148,0.9422607421875
Pengo.bin,04014d56,8192,6300,0.76904296875,81,291,88,79,9,509,148,0.9422607421875
Joust.bin,3276c777,8192,6298,0.768798828125,112,282,70,44,26,819,153,0.94219970703125
This Planet Sucks.bin,a98b6499,4096,3149,0.768798828125,104,283,96,96,0,239,136,0.94219970703125
Tps.bin,a98b6499,4096,3149,0.768798828125,104,283,96,96,0,239,136,0.94219970703125
Joust.bin,3276c777,8192,6298,0.768798828125,112,282,70,44,26,819,153,0.94219970703125
This Planet Sucks.bin,a98b6499,4096,3149,0.768798828125,104,283,96,96,0,239,136,0.94219970703125
Tps.bin,a98b6499,4096,3149,0.768798828125,104,283,96,96,0,239,136,0.94219970703125
Boxing (2).bin,277cca62,4096,3148,0.7685546875,110,184,50,30,20,372,90,0.942138671875
Laser Gates.bin,1fa58679,4096,3148,0.7685546875,117,169,62,42,20,411,83,0.942138671875
LASRGATE.BIN,1fa58679,4096,3148,0.7685546875,117,169,62,42,20,411,83,0.942138671875
Submarine Commander.bin,f3f5f72b,4096,3148,0.7685546875,116,224,103,90,13,454,106,0.942138671875
Boxing (2).bin,277cca62,4096,3148,0.7685546875,110,184,50,30,20,372,90,0.942138671875
Laser Gates.bin,1fa58679,4096,3148,0.7685546875,117,169,62,42,20,411,83,0.942138671875
LASRGATE.BIN,1fa58679,4096,3148,0.7685546875,117,169,62,42,20,411,83,0.942138671875
Submarine Commander.bin,f3f5f72b,4096,3148,0.7685546875,116,224,103,90,13,454,106,0.942138671875
Title Match Pro Wrestling (1).bin,12123b53,8192,6292,0.76806640625,98,404,83,78,5,596,169,0.9420166015625
Turmoil.bin,7a546354,4096,3146,0.76806640625,99,238,59,43,16,354,67,0.9420166015625
Title Match Pro Wrestling (1).bin,12123b53,8192,6292,0.76806640625,98,404,83,78,5,596,169,0.9420166015625
Turmoil.bin,7a546354,4096,3146,0.76806640625,99,238,59,43,16,354,67,0.9420166015625
Jungle Hunt.bin,2bb9f468,8192,6291,0.7679443359375,111,474,103,76,27,838,130,0.941986083984375
Jungle Hunt.bin,2bb9f468,8192,6291,0.7679443359375,111,474,103,76,27,838,130,0.941986083984375
Dolphin.bin,ca09fa74,4096,3209,0.783447265625,101,288,49,47,2,424,105,0.94186181640625
Dolphin.bin,ca09fa74,4096,3209,0.783447265625,101,288,49,47,2,424,105,0.94186181640625
Star Fox.bin,f526d0c5,4096,3143,0.767333984375,104,207,76,70,6,410,117,0.94183349609375
STARGN.BIN,a3c1c700,4096,3143,0.767333984375,97,263,64,37,27,394,115,0.94183349609375
Star Fox.bin,f526d0c5,4096,3143,0.767333984375,104,207,76,70,6,410,117,0.94183349609375
STARGN.BIN,a3c1c700,4096,3143,0.767333984375,97,263,64,37,27,394,115,0.94183349609375
Decathlon.bin,ac7c2260,8192,6285,0.7672119140625,99,418,84,73,11,778,117,0.941802978515625
Decathlon.bin,ac7c2260,8192,6285,0.7672119140625,99,418,84,73,11,778,117,0.941802978515625
32-in-1 (PAL).bin,291bcdb0,65536,50263,0.7669525146484375,116,3200,864,693,171,5928,1495,0.9417381286621094
32-in-1 (PAL).bin,291bcdb0,65536,50263,0.7669525146484375,116,3200,864,693,171,5928,1495,0.9417381286621094
Commando Raid.bin,f457674c,4096,3141,0.766845703125,105,241,75,74,1,362,91,0.94171142578125
Kool Aid Man.bin,534e2321,4096,3141,0.766845703125,110,234,72,72,0,300,119,0.94171142578125
Commando Raid.bin,f457674c,4096,3141,0.766845703125,105,241,75,74,1,362,91,0.94171142578125
Kool Aid Man.bin,534e2321,4096,3141,0.766845703125,110,234,72,72,0,300,119,0.94171142578125
Gorf.bin,81b3bf17,4096,3138,0.76611328125,104,259,96,61,35,399,120,0.9415283203125
Kaboom! (2).bin,af6ab88d,4096,3138,0.76611328125,105,280,56,52,4,366,78,0.9415283203125
Gorf.bin,81b3bf17,4096,3138,0.76611328125,104,259,96,61,35,399,120,0.9415283203125
Kaboom! (2).bin,af6ab88d,4096,3138,0.76611328125,105,280,56,52,4,366,78,0.9415283203125
Death Trap.bin,4e15ddfd,4096,3137,0.765869140625,101,293,60,43,17,307,161,0.94146728515625
Moon Patrol.bin,515046e3,8192,6274,0.765869140625,110,451,233,201,32,621,197,0.94146728515625
Death Trap.bin,4e15ddfd,4096,3137,0.765869140625,101,293,60,43,17,307,161,0.94146728515625
Moon Patrol.bin,515046e3,8192,6274,0.765869140625,110,451,233,201,32,621,197,0.94146728515625
Sub Scan.bin,5af9cd34,4096,3136,0.765625,92,268,76,59,17,311,166,0.94140625
Sub Scan.bin,5af9cd34,4096,3136,0.765625,92,268,76,59,17,311,166,0.94140625
Gangster Alley.bin,20edcc3a,4096,3135,0.765380859375,110,161,60,59,1,299,114,0.94134521484375
Solar Storm.bin,97842fe8,4096,3135,0.765380859375,101,253,62,47,15,369,84,0.94134521484375
Gangster Alley.bin,20edcc3a,4096,3135,0.765380859375,110,161,60,59,1,299,114,0.94134521484375
Solar Storm.bin,97842fe8,4096,3135,0.765380859375,101,253,62,47,15,369,84,0.94134521484375
Home Run Baseball (2).bin,9f901509,4096,3134,0.76513671875,109,178,126,120,6,450,56,0.9412841796875
Night Driver (4k Version).bin,f4802223,4096,3134,0.76513671875,108,230,160,114,46,382,72,0.9412841796875
Home Run Baseball (2).bin,9f901509,4096,3134,0.76513671875,109,178,126,120,6,450,56,0.9412841796875
Night Driver (4k Version).bin,f4802223,4096,3134,0.76513671875,108,230,160,114,46,382,72,0.9412841796875
Air-Sea Battle (2).bin,1d1d2603,4096,3132,0.7646484375,104,172,164,124,40,424,64,0.941162109375
Space Tunnel (Taiwan).bin,df2745d5,4096,3132,0.7646484375,101,174,56,49,7,755,66,0.941162109375
Air-Sea Battle (2).bin,1d1d2603,4096,3132,0.7646484375,104,172,164,124,40,424,64,0.941162109375
Space Tunnel (Taiwan).bin,df2745d5,4096,3132,0.7646484375,101,174,56,49,7,755,66,0.941162109375
Great Escape.bin,18f299ed,4096,3228,0.7880859375,107,147,60,48,12,332,174,0.941021484375
Great Escape.bin,18f299ed,4096,3228,0.7880859375,107,147,60,48,12,332,174,0.941021484375
Time Machine.bin,7576dd46,4096,3227,0.787841796875,107,147,60,48,12,332,174,0.94096044921875
Time Machine.bin,7576dd46,4096,3227,0.787841796875,107,147,60,48,12,332,174,0.94096044921875
Marauder.bin,13895ef1,4096,3128,0.763671875,107,154,66,26,40,389,85,0.94091796875
Pressure Cooker.bin,97d07931,8192,6256,0.763671875,96,466,55,52,3,541,133,0.94091796875
Marauder.bin,13895ef1,4096,3128,0.763671875,107,154,66,26,40,389,85,0.94091796875
Pressure Cooker.bin,97d07931,8192,6256,0.763671875,96,466,55,52,3,541,133,0.94091796875
Big Bird's Egg Catch.bin,1802cc46,8192,6252,0.76318359375,92,604,76,58,18,541,205,0.9407958984375
Carnival.bin,028024fb,4096,3126,0.76318359375,113,209,54,49,5,377,67,0.9407958984375
